faction_id,faction,era_id,era,unit_id,unit_name
48,Word of Blake,13,Clan Invasion,1252,Grand Crusader GRN-D-01
48,Word of Blake,13,Clan Invasion,8430,Grand Crusader GRN-D-01-X
48,Word of Blake,13,Clan Invasion,8423,Grand Crusader GRN-D-02-B
48,Word of Blake,13,Clan Invasion,2642,Rapier RPR-100
48,Word of Blake,13,Clan Invasion,290,BattleMaster BLR-2C
48,Word of Blake,13,Clan Invasion,291,BattleMaster BLR-3M
48,Word of Blake,13,Clan Invasion,5051,Shiva SHV-O
48,Word of Blake,13,Clan Invasion,725,Crockett CRK-5003-1
48,Word of Blake,13,Clan Invasion,5054,Shiva SHV-OB
48,Word of Blake,13,Clan Invasion,5055,Shiva SHV-OC
48,Word of Blake,13,Clan Invasion,5053,Shiva SHV-OA
48,Word of Blake,13,Clan Invasion,17,Ahab AHB-443
48,Word of Blake,13,Clan Invasion,19,Ahab AHB-MD
48,Word of Blake,13,Clan Invasion,3681,Ahab AHB-443b
48,Word of Blake,13,Clan Invasion,1514,Highlander HGN-732
48,Word of Blake,13,Clan Invasion,1521,Highlander HGN-736
48,Word of Blake,13,Clan Invasion,2599,Puma Assault Tank PAT-005
48,Word of Blake,13,Clan Invasion,27,Albatross ALB-3U
48,Word of Blake,13,Clan Invasion,25,Alacorn Heavy Tank Mk. VI
48,Word of Blake,13,Clan Invasion,526,Cerberus MR-5M
48,Word of Blake,13,Clan Invasion,2952,Sirocco SRC-5C
48,Word of Blake,13,Clan Invasion,2951,Sirocco SRC-3C
48,Word of Blake,13,Clan Invasion,322,Behemoth Heavy Tank (Flamer)
48,Word of Blake,13,Clan Invasion,324,Behemoth Heavy Tank  
48,Word of Blake,13,Clan Invasion,321,Behemoth Heavy Tank (Armor)
48,Word of Blake,13,Clan Invasion,2690,Riever F-700
48,Word of Blake,13,Clan Invasion,1770,King Crab KGC-000
48,Word of Blake,13,Clan Invasion,2691,Riever F-700a
48,Word of Blake,13,Clan Invasion,1266,Grand Titan T-IT-N11M
48,Word of Blake,13,Clan Invasion,144,Atlas AS7-K
48,Word of Blake,13,Clan Invasion,1773,King Crab KGC-001
48,Word of Blake,13,Clan Invasion,3778,Baleena Passenger Submarine  
48,Word of Blake,13,Clan Invasion,3834,Cassion Payload Satellite  
48,Word of Blake,13,Clan Invasion,4549,Luxemburg-class Cargo Airship  
48,Word of Blake,13,Clan Invasion,4991,Schatten Surveillance Airship  
48,Word of Blake,13,Clan Invasion,4192,Fury (3056)
48,Word of Blake,13,Clan Invasion,4497,Leopard CV (3054)
48,Word of Blake,13,Clan Invasion,4259,Hamilcar  
48,Word of Blake,13,Clan Invasion,4754,Ore Processing Facility (Dragon's Breath Multiple Capital Launch System)
48,Word of Blake,13,Clan Invasion,4649,"Model 96 ""Elephant""  "
48,Word of Blake,13,Clan Invasion,4832,Pinto Corvette  
48,Word of Blake,13,Clan Invasion,4567,Magellan JumpShip  
48,Word of Blake,13,Clan Invasion,3848,Bonaventure Corvette  
48,Word of Blake,13,Clan Invasion,5351,Vincent Corvette Mk 39
48,Word of Blake,13,Clan Invasion,3792,Baron Destroyer  
48,Word of Blake,13,Clan Invasion,3902,Carson Destroyer  
48,Word of Blake,13,Clan Invasion,4047,Dante Frigate  
48,Word of Blake,13,Clan Invasion,4533,Lola III Destroyer (2662)
48,Word of Blake,13,Clan Invasion,3670,Aegis Heavy Cruiser (2372)
48,Word of Blake,13,Clan Invasion,4922,Riga Frigate  
48,Word of Blake,13,Clan Invasion,5099,Sovetskii Soyuz Heavy Cruiser (2742)
48,Word of Blake,13,Clan Invasion,5220,Tharkad Battlecruiser (WoB)
48,Word of Blake,13,Clan Invasion,4156,Farragut Battleship  
48,Word of Blake,13,Clan Invasion,4609,McKenna Battleship (2652)
48,Word of Blake,13,Clan Invasion,4714,Newgrange III YardShip  
48,Word of Blake,247,Civil War,3675,Aeshna Heavy Drone Fighter (Original)
48,Word of Blake,247,Civil War,4901,Rattler Mobile Fortress (Mk I)
48,Word of Blake,247,Civil War,4986,Scarab Medium Drone Fighter (Original)
48,Word of Blake,247,Civil War,5173,Tabanid Light Drone Fighter (Original)
48,Word of Blake,247,Civil War,9224,Beast Riot Car  
48,Word of Blake,247,Civil War,9017,Nighthawk PA(L) Mk. XXX (Sqd6)
48,Word of Blake,247,Civil War,9049,Tornado PA(L) G12 (Sqd6)
48,Word of Blake,247,Civil War,9052,Tornado PA(L) G13 [Grenade Launcher] (Sqd6)
48,Word of Blake,247,Civil War,9015,Nighthawk PA(L) Mk. XXI (Sqd6)
48,Word of Blake,247,Civil War,9016,Nighthawk PA(L) Mk. XXII (Sqd6)
48,Word of Blake,247,Civil War,9051,Tornado PA(L) G13 [Flamer] (Sqd6)
48,Word of Blake,247,Civil War,9053,Tornado PA(L) G13 [Machine Gun] (Sqd6)
48,Word of Blake,247,Civil War,9050,Tornado PA(L) G13 [David Light Gauss] (Sqd6)
48,Word of Blake,247,Civil War,9054,Tornado PA(L) G13 [Small Laser] (Sqd6)
48,Word of Blake,247,Civil War,8842,Achileus Light Battle Armor [TAG] (Sqd6)
48,Word of Blake,247,Civil War,8837,Achileus Light Battle Armor (WoB) (Sqd6)
48,Word of Blake,247,Civil War,8839,Achileus Light Battle Armor [Flamer] (Sqd6)
48,Word of Blake,247,Civil War,8841,Achileus Light Battle Armor [MG] (Sqd6)
48,Word of Blake,247,Civil War,8838,Achileus Light Battle Armor [David] (Sqd6)
48,Word of Blake,247,Civil War,8840,Achileus Light Battle Armor [Laser] (Sqd6)
48,Word of Blake,247,Civil War,3166,Tau Wraith
48,Word of Blake,247,Civil War,3167,Tau Zombie  
48,Word of Blake,247,Civil War,8936,Purifier Adaptive Battle Armor [TAG] (Sqd6)
48,Word of Blake,247,Civil War,8909,IS Standard Battle Armor [SRM] (Sqd6)
48,Word of Blake,247,Civil War,8934,Purifier Adaptive Battle Armor [Narc] (Sqd6)
48,Word of Blake,247,Civil War,8905,IS Standard Battle Armor [Flamer] (Sqd6)
48,Word of Blake,247,Civil War,8908,IS Standard Battle Armor [MG] (Sqd6)
48,Word of Blake,247,Civil War,8930,Longinus Battle Armor [Flamer] (Sqd6)
48,Word of Blake,247,Civil War,8932,Longinus Battle Armor [MG] (Sqd6)
48,Word of Blake,247,Civil War,8906,IS Standard Battle Armor [Laser] (Sqd6)
48,Word of Blake,247,Civil War,8929,Longinus Battle Armor [David] (Sqd6)
48,Word of Blake,247,Civil War,8931,Longinus Battle Armor [Laser] (Sqd6)
48,Word of Blake,247,Civil War,8907,IS Standard Battle Armor [LRR] (Sqd6)
48,Word of Blake,247,Civil War,8933,Purifier Adaptive Battle Armor [Laser] (Sqd6)
48,Word of Blake,247,Civil War,4381,Burro Heavy Support Truck  
48,Word of Blake,247,Civil War,9019,Phalanx Battle Armor A (Sqd6)
48,Word of Blake,247,Civil War,9020,Phalanx Battle Armor B (Sqd6)
48,Word of Blake,247,Civil War,6997,Foot Level I (1/2) (Flamer) 
48,Word of Blake,247,Civil War,6998,"Foot Level I (1/2) (Rifle, Energy) "
48,Word of Blake,247,Civil War,6999,Foot Level I (1/2) (LRM)
48,Word of Blake,247,Civil War,7000,Foot Level I (1/2) (MG)
48,Word of Blake,247,Civil War,7001,"Foot Level I (1/2) (Rifle, Ballistic)"
48,Word of Blake,247,Civil War,7002,Foot Level I  (1/2) (SRM)
48,Word of Blake,247,Civil War,2985,Space Marines  
48,Word of Blake,247,Civil War,7118,"Motorized Level I (1/2) (Rifle, Ballistic)"
48,Word of Blake,247,Civil War,7119,Motorized Level I (1/2) (Flamer)
48,Word of Blake,247,Civil War,7120,"Motorized Level I (1/2) (Rifle, Energy)"
48,Word of Blake,247,Civil War,7121,Motorized Level I (1/2) (LRM)
48,Word of Blake,247,Civil War,7122,Motorized Level I (1/2) (MG)
48,Word of Blake,247,Civil War,7123,Motorized Level I (1/2) (SRM)
48,Word of Blake,247,Civil War,2718,Riot Police  
48,Word of Blake,247,Civil War,2241,Motorized XCT Infantry  
48,Word of Blake,247,Civil War,1165,Gabriel Reconnaissance Hovercraft  
48,Word of Blake,247,Civil War,7021,"Jump Level I (Rifle, Ballistic)"
48,Word of Blake,247,Civil War,7022,Jump Level I (Flamer)
48,Word of Blake,247,Civil War,7023,"Jump Level I (Rifle, Energy)"
48,Word of Blake,247,Civil War,7024,Jump Level I (LRM)
48,Word of Blake,247,Civil War,7025,Jump Level I (MG)
48,Word of Blake,247,Civil War,7026,Jump Level I (SRM)
48,Word of Blake,247,Civil War,2724,Ripper Infantry Transport (SPL)
48,Word of Blake,247,Civil War,2725,Ripper Infantry Transport  
48,Word of Blake,247,Civil War,428,Bridge-builder Engineers  
48,Word of Blake,247,Civil War,3136,Surveillance Specialist  
48,Word of Blake,247,Civil War,9385,Command Van  
48,Word of Blake,247,Civil War,312,Beagle Hover Scout  
48,Word of Blake,247,Civil War,7046,"Mechanized Hover Level I (Rifle, Ballistic)"
48,Word of Blake,247,Civil War,7047,Mechanized Hover Level I (Flamer)
48,Word of Blake,247,Civil War,7048,"Mechanized Hover Level I (Rifle, Energy)"
48,Word of Blake,247,Civil War,7049,Mechanized Hover Level I (LRM)
48,Word of Blake,247,Civil War,7050,Mechanized Hover Level I (MG)
48,Word of Blake,247,Civil War,7051,Mechanized Hover Level I (SRM)
48,Word of Blake,247,Civil War,3303,Trident TRN-3T
48,Word of Blake,247,Civil War,3528,Wasp WSP-3M
48,Word of Blake,247,Civil War,2745,Rotunda Scout Vehicle RND-J-1-11
48,Word of Blake,247,Civil War,2171,Mercury MCY-97
48,Word of Blake,247,Civil War,3064,Stinger STG-5R
48,Word of Blake,247,Civil War,1137,Flea FLE-17
48,Word of Blake,247,Civil War,2169,Mercury MCY-102
48,Word of Blake,247,Civil War,3527,Wasp WSP-3L
48,Word of Blake,247,Civil War,4907,Red Shift RDS-2B
48,Word of Blake,247,Civil War,2172,Mercury MCY-99
48,Word of Blake,247,Civil War,4906,Red Shift RDS-2A
48,Word of Blake,247,Civil War,3192,Thorn THE-N1
48,Word of Blake,247,Civil War,1908,Locust LCT-5M
48,Word of Blake,247,Civil War,7070,Mechanized Tracked Level I (Flamer)
48,Word of Blake,247,Civil War,7071,"Mechanized Tracked Level I (Rifle, Energy)"
48,Word of Blake,247,Civil War,7072,Mechanized Tracked Level I (LRM)
48,Word of Blake,247,Civil War,7073,Mechanized Tracked Level I (MG)
48,Word of Blake,247,Civil War,7074,"Mechanized Tracked Level I (Rifle, Ballistic)"
48,Word of Blake,247,Civil War,7075,Mechanized Tracked Level I (SRM)
48,Word of Blake,247,Civil War,7094,Mechanized Wheeled Level I (Flamer)
48,Word of Blake,247,Civil War,7095,"Mechanized Wheeled Level I (Rifle, Energy)"
48,Word of Blake,247,Civil War,7096,Mechanized Wheeled Level I (LRM)
48,Word of Blake,247,Civil War,7097,Mechanized Wheeled Level I (MG)
48,Word of Blake,247,Civil War,7098,"Mechanized Wheeled Level I (Rifle, Ballistic)"
48,Word of Blake,247,Civil War,7099,Mechanized Wheeled Level I (SRM)
48,Word of Blake,247,Civil War,2130,Mechanized Assault XCT  
48,Word of Blake,247,Civil War,1765,Kestrel VTOL (MedEvac)
48,Word of Blake,247,Civil War,1769,Kestrel VTOL  
48,Word of Blake,247,Civil War,1767,Kestrel VTOL (SL)
48,Word of Blake,247,Civil War,1768,Kestrel VTOL (SRM)
48,Word of Blake,247,Civil War,1766,Kestrel VTOL (ML)
48,Word of Blake,247,Civil War,397,Blizzard Hover Transport (SRM)
48,Word of Blake,247,Civil War,398,Blizzard Hover Transport  
48,Word of Blake,247,Civil War,3141,Swift SWF-606
48,Word of Blake,247,Civil War,575,Cheetah F-12-S
48,Word of Blake,247,Civil War,2274,Nightshade ECM VTOL (Armor)
48,Word of Blake,247,Civil War,9399,Browning Mobile Headquarters  
48,Word of Blake,247,Civil War,2278,Nightshade ECM VTOL  
48,Word of Blake,247,Civil War,9386,Browning Mobile Headquarters (Half-Track)
48,Word of Blake,247,Civil War,396,"Blizzard Hover Transport ""Black Blizzard"""
48,Word of Blake,247,Civil War,2259,Nexus NXS1-A
48,Word of Blake,247,Civil War,2261,Nexus II NXS2-A
48,Word of Blake,247,Civil War,2260,Nexus NXS1-B
48,Word of Blake,247,Civil War,2262,Nexus II NXS2-B
48,Word of Blake,247,Civil War,2208,Mongoose MON-66
48,Word of Blake,247,Civil War,5138,Stinger LAM STG-A10
48,Word of Blake,247,Civil War,5139,Stinger LAM STG-A5
48,Word of Blake,247,Civil War,5389,Wasp LAM WSP-105
48,Word of Blake,247,Civil War,5390,Wasp LAM WSP-105M
48,Word of Blake,247,Civil War,3895,Carbine CON-8 ConstructionMech
48,Word of Blake,247,Civil War,657,Cobra Transport VTOL (Command)
48,Word of Blake,247,Civil War,658,Cobra Transport VTOL (MASH)
48,Word of Blake,247,Civil War,659,Cobra Transport VTOL  
48,Word of Blake,247,Civil War,787,Cyrano Gunship  
48,Word of Blake,247,Civil War,4569,Main Gauche Light Support Tank  
48,Word of Blake,247,Civil War,4570,Main Gauche Light Support Tank (XL)
48,Word of Blake,247,Civil War,1491,Hermes HER-3S2
48,Word of Blake,247,Civil War,1589,Hussar HSR-400-D
48,Word of Blake,247,Civil War,1585,Hussar HSR-200-D
48,Word of Blake,247,Civil War,1368,"Hammer HMR-3S ""Slammer"""
48,Word of Blake,247,Civil War,1489,Hermes HER-3S
48,Word of Blake,247,Civil War,2532,Pinto Attack VTOL  
48,Word of Blake,247,Civil War,1490,Hermes HER-3S1
48,Word of Blake,247,Civil War,1178,Galleon Light Tank GAL-104
48,Word of Blake,247,Civil War,1366,Hammer HMR-3M
48,Word of Blake,247,Civil War,1089,Firefly FFL-4C
48,Word of Blake,247,Civil War,2986,Spad SPD-502
48,Word of Blake,247,Civil War,2987,Spad SPD-503
48,Word of Blake,247,Civil War,1367,"Hammer HMR-3P ""Pein-Hammer"""
48,Word of Blake,247,Civil War,1177,Galleon Light Tank GAL-103
48,Word of Blake,247,Civil War,1365,"Hammer HMR-3C ""Claw-Hammer"""
48,Word of Blake,247,Civil War,1590,Hussar HSR-500-D
48,Word of Blake,247,Civil War,1494,Hermes HER-4S
48,Word of Blake,247,Civil War,1493,Hermes HER-4M
48,Word of Blake,247,Civil War,1884,Lightning Attack Hovercraft  
48,Word of Blake,247,Civil War,579,Chevalier Light Tank (BAP)
48,Word of Blake,247,Civil War,581,Chevalier Light Tank (Speed)
48,Word of Blake,247,Civil War,2388,Owens OW-1D
48,Word of Blake,247,Civil War,582,Chevalier Light Tank  
48,Word of Blake,247,Civil War,2385,Owens OW-1A
48,Word of Blake,247,Civil War,2455,Pegasus Scout Hover Tank (3058 Upgrade)
48,Word of Blake,247,Civil War,1882,Lightning Attack Hovercraft (RL)
48,Word of Blake,247,Civil War,2386,Owens OW-1B
48,Word of Blake,247,Civil War,2458,Pegasus Scout Hover Tank (MRM)
48,Word of Blake,247,Civil War,2389,Owens OW-1E
48,Word of Blake,247,Civil War,2384,Owens OW-1
48,Word of Blake,247,Civil War,3635,Zero ZRO-114
48,Word of Blake,247,Civil War,1881,Lightning Attack Hovercraft (ERSL)
48,Word of Blake,247,Civil War,4254,Gurkha GUR-4G
48,Word of Blake,247,Civil War,2369,Ostscout OTT-9CS
48,Word of Blake,247,Civil War,1880,Lightning Attack Hovercraft (ERML)
48,Word of Blake,247,Civil War,2387,Owens OW-1C
48,Word of Blake,247,Civil War,3636,Zero ZRO-115
48,Word of Blake,247,Civil War,1030,Falcon Hawk FNHK-9K
48,Word of Blake,247,Civil War,1351,Gurkha GUR-2G
48,Word of Blake,247,Civil War,1032,Falcon Hawk FNHK-9K1B
48,Word of Blake,247,Civil War,5663,Gurkha GUR-6G
48,Word of Blake,247,Civil War,2391,Owens OW-1R
48,Word of Blake,247,Civil War,2860,Sentinel STN-3L
48,Word of Blake,247,Civil War,127,Assassin ASN-21
48,Word of Blake,247,Civil War,2730,Rogue RGU-133E
48,Word of Blake,247,Civil War,3461,Vulcan VT-5M
48,Word of Blake,247,Civil War,2245,Myrmidon Medium Tank  
48,Word of Blake,247,Civil War,2731,Rogue RGU-133F
48,Word of Blake,247,Civil War,3629,Zephyr Hovertank (C3i)
48,Word of Blake,247,Civil War,1500,"Hermes II HER-5ME ""Mercury Elite"""
48,Word of Blake,247,Civil War,1501,Hermes II HER-5S
48,Word of Blake,247,Civil War,2732,Rogue RGU-133L
48,Word of Blake,247,Civil War,3630,Zephyr Hovertank (LRM)
48,Word of Blake,247,Civil War,3632,Zephyr Hovertank  
48,Word of Blake,247,Civil War,1620,Initiate INI-02
48,Word of Blake,247,Civil War,646,Clint CLNT-2-3U
48,Word of Blake,247,Civil War,1499,Hermes II HER-5C
48,Word of Blake,247,Civil War,595,Cicada CDA-3G
48,Word of Blake,247,Civil War,1226,Goblin Medium Tank  
48,Word of Blake,247,Civil War,1225,Goblin Medium Tank (SRM)
48,Word of Blake,247,Civil War,1223,Goblin Medium Tank (LRM)
48,Word of Blake,247,Civil War,1222,Goblin Infantry Support Vehicle  
48,Word of Blake,247,Civil War,3273,Tomahawk THK-63
48,Word of Blake,247,Civil War,3600,Wyvern WVE-9N
48,Word of Blake,247,Civil War,3597,Wyvern WVE-5N
48,Word of Blake,247,Civil War,3272,Tomahawk THK-53
48,Word of Blake,247,Civil War,377,Blackjack BJ-2
48,Word of Blake,247,Civil War,7602,Phoenix Hawk PXH-1bC
48,Word of Blake,247,Civil War,3596,Wyvern WVE-10N
48,Word of Blake,247,Civil War,3838,Bloodhound B1-HND
48,Word of Blake,247,Civil War,3840,Blue Flame BLF-21
48,Word of Blake,247,Civil War,2503,Phoenix Hawk PXH-4L
48,Word of Blake,247,Civil War,3839,Bloodhound B2-HND
48,Word of Blake,247,Civil War,4823,Phoenix Hawk LAM PHX-HK2M
48,Word of Blake,247,Civil War,7220,Buster BC XXI HaulerMech
48,Word of Blake,247,Civil War,3320,Turhan Urban Combat Vehicle  
48,Word of Blake,247,Civil War,9454,Harrier Heavy Hover Tank (PPC)
48,Word of Blake,247,Civil War,933,Drillson Heavy Hover Tank (Streak)
48,Word of Blake,247,Civil War,4471,Lancer LX-2
48,Word of Blake,247,Civil War,1562,Hunchback HBK-5N
48,Word of Blake,247,Civil War,1561,Hunchback HBK-5M
48,Word of Blake,247,Civil War,4337,Hunchback HBK-6N
48,Word of Blake,247,Civil War,1469,Hellcat II HCT-213B
48,Word of Blake,247,Civil War,716,Crab CRB-27
48,Word of Blake,247,Civil War,3300,Trebuchet TBT-7M
48,Word of Blake,247,Civil War,2626,Raijin RJN-101-A
48,Word of Blake,247,Civil War,1471,Hellcat II HCT-214
48,Word of Blake,247,Civil War,2627,Raijin RJN-101-C
48,Word of Blake,247,Civil War,2629,Raijin II RJN-200-B
48,Word of Blake,247,Civil War,718,Crab CRB-30
48,Word of Blake,247,Civil War,1580,Huron Warrior HUR-WO-R4L
48,Word of Blake,247,Civil War,4822,Phoenix Hawk LAM PHX-HK2
48,Word of Blake,247,Civil War,2630,Raijin II RJN-200-C
48,Word of Blake,247,Civil War,2628,Raijin II RJN-200-A
48,Word of Blake,247,Civil War,3187,Thor Artillery Vehicle (C3i)
48,Word of Blake,247,Civil War,2839,Scorpion SCP-1O
48,Word of Blake,247,Civil War,9538,Shadow Hawk SHD-3H2
48,Word of Blake,247,Civil War,1791,Kintaro KTO-19
48,Word of Blake,247,Civil War,54,Apollo APL-1M
48,Word of Blake,247,Civil War,1305,Griffin GRF-5M
48,Word of Blake,247,Civil War,2834,Scorpion SCP-12C
48,Word of Blake,247,Civil War,4062,Defiance DFC-OB
48,Word of Blake,247,Civil War,3588,Wraith TR1
48,Word of Blake,247,Civil War,1794,Kintaro KTO-21
48,Word of Blake,247,Civil War,3591,Wraith TR3
48,Word of Blake,247,Civil War,4063,Defiance DFC-OC
48,Word of Blake,247,Civil War,4020,Cronus CNS-3M
48,Word of Blake,247,Civil War,1793,Kintaro KTO-20
48,Word of Blake,247,Civil War,4520,Lightray LGH-4Y
48,Word of Blake,247,Civil War,436,Buccaneer BCN-3R
48,Word of Blake,247,Civil War,4519,Lightray LGH-4W
48,Word of Blake,247,Civil War,7737,Shadow Hawk SHD-2Ht
48,Word of Blake,247,Civil War,1328,Grim Reaper GRM-R-PR29
48,Word of Blake,247,Civil War,1896,Lineholder KW2-LHW
48,Word of Blake,247,Civil War,3589,Wraith TR2
48,Word of Blake,247,Civil War,2907,Shadow Hawk SHD-7CS
48,Word of Blake,247,Civil War,1885,Lightray LGH-6W
48,Word of Blake,247,Civil War,4021,Cronus CNS-5M
48,Word of Blake,247,Civil War,4061,Defiance DFC-OA
48,Word of Blake,247,Civil War,1330,Grim Reaper GRM-R-PR31
48,Word of Blake,247,Civil War,1329,Grim Reaper GRM-R-PR30
48,Word of Blake,247,Civil War,3576,Wolverine WVR-7M
48,Word of Blake,247,Civil War,4521,Lightray LGH-5W
48,Word of Blake,247,Civil War,1306,Griffin GRF-6CS
48,Word of Blake,247,Civil War,4059,Defiance DFC-O
48,Word of Blake,247,Civil War,2549,Po Heavy Tank  
48,Word of Blake,247,Civil War,2019,Manticore Heavy Tank (LB-X)
48,Word of Blake,247,Civil War,1953,LRM Carrier (WoB)
48,Word of Blake,247,Civil War,876,Demon Tank  
48,Word of Blake,247,Civil War,548,Champion CHP-1N
48,Word of Blake,247,Civil War,2374,Ostsol OTL-5M
48,Word of Blake,247,Civil War,7597,Rifleman RFL-5CS
48,Word of Blake,247,Civil War,875,Demon Tank (Royal)
48,Word of Blake,247,Civil War,51,Anvil ANV-5Q
48,Word of Blake,247,Civil War,3619,Yeoman YMN-6Y
48,Word of Blake,247,Civil War,1858,Lancelot LNC25-05
48,Word of Blake,247,Civil War,52,Anvil ANV-6M
48,Word of Blake,247,Civil War,552,Champion CHP-3N
48,Word of Blake,247,Civil War,1853,Lancelot LNC25-01
48,Word of Blake,247,Civil War,1250,Gotha GTHA-500
48,Word of Blake,247,Civil War,48,Anvil ANV-3M
48,Word of Blake,247,Civil War,49,Anvil ANV-3R
48,Word of Blake,247,Civil War,553,Champion CHP-3P
48,Word of Blake,247,Civil War,2703,Rifleman RFL-7M
48,Word of Blake,247,Civil War,1251,Gotha GTHA-600
48,Word of Blake,247,Civil War,2376,Ostsol OTL-7M
48,Word of Blake,247,Civil War,1857,Lancelot LNC25-04
48,Word of Blake,247,Civil War,50,Anvil ANV-5M
48,Word of Blake,247,Civil War,53,Anvil ANV-8M
48,Word of Blake,247,Civil War,2378,Ostsol OTL-8M
48,Word of Blake,247,Civil War,5074,Skyward Warning Satellite (Fusion Drive)
48,Word of Blake,247,Civil War,5075,Skyward Warning Satellite (HPG)
48,Word of Blake,247,Civil War,5077,Skyward Warning Satellite Model XII
48,Word of Blake,247,Civil War,481,Catapult CPLT-C3
48,Word of Blake,247,Civil War,1004,Exterminator EXT-4D
48,Word of Blake,247,Civil War,5189,Tempest TMP-3MA
48,Word of Blake,247,Civil War,1624,Ironsides IRN-SD1
48,Word of Blake,247,Civil War,423,Bombardier BMB-12D
48,Word of Blake,247,Civil War,1006,Exterminator EXT-5E
48,Word of Blake,247,Civil War,424,Bombardier BMB-14C
48,Word of Blake,247,Civil War,3170,"Tempest TMP-3M2 ""Storm Tempest"""
48,Word of Blake,247,Civil War,8191,Thunderbolt TDR-8M
48,Word of Blake,247,Civil War,3246,Thunderbolt TDR-9M
48,Word of Blake,247,Civil War,762,Crusader CRD-7L
48,Word of Blake,247,Civil War,3169,Tempest TMP-3M
48,Word of Blake,247,Civil War,5188,Tempest TMP-3G
48,Word of Blake,247,Civil War,1991,Magi Infantry Support Vehicle  
48,Word of Blake,247,Civil War,1338,Guillotine GLT-3N
48,Word of Blake,247,Civil War,1341,Guillotine GLT-5M
48,Word of Blake,247,Civil War,3492,Warhammer WHM-7M
48,Word of Blake,247,Civil War,2939,Shootist ST-8A
48,Word of Blake,247,Civil War,2940,Shootist ST-8C
48,Word of Blake,247,Civil War,998,Excalibur EXC-B2
48,Word of Blake,247,Civil War,1482,Hercules HRC-LS-9000
48,Word of Blake,247,Civil War,165,Avatar AV1-OE
48,Word of Blake,247,Civil War,1484,Hercules HRC-LS-9001
48,Word of Blake,247,Civil War,7598,Archer ARC-5CS
48,Word of Blake,247,Civil War,1000,Excalibur EXC-C1
48,Word of Blake,247,Civil War,5404,White Flame WHF-3B
48,Word of Blake,247,Civil War,3498,Warhammer WHM-9S
48,Word of Blake,247,Civil War,78,Archer ARC-4M
48,Word of Blake,247,Civil War,2941,Shootist ST-9C
48,Word of Blake,247,Civil War,7599,Warhammer WHM-7CS
48,Word of Blake,247,Civil War,86,Archer ARC-8M
48,Word of Blake,247,Civil War,1003,Excalibur EXC-D1
48,Word of Blake,247,Civil War,473,Cataphract CTF-4L
48,Word of Blake,247,Civil War,445,Burke Defense Tank  
48,Word of Blake,247,Civil War,3650,Zhukov Heavy Tank  
48,Word of Blake,247,Civil War,1374,Hammerhead HMR-HD
48,Word of Blake,247,Civil War,3452,Von Luckner Heavy Tank VNL-K65N
48,Word of Blake,247,Civil War,2404,Padilla Heavy Artillery Tank  
48,Word of Blake,247,Civil War,1375,Hammerhead HMR-HE
48,Word of Blake,247,Civil War,9482,Von Luckner Heavy Tank VNL-K65W
48,Word of Blake,247,Civil War,4757,Orion ON1-MB
48,Word of Blake,247,Civil War,217,Bandersnatch BNDR-01A
48,Word of Blake,247,Civil War,358,Black Knight BL-6-KNT
48,Word of Blake,247,Civil War,4759,Orion ON1-MD
48,Word of Blake,247,Civil War,357,Black Knight BL-6b-KNT
48,Word of Blake,247,Civil War,219,Bandersnatch BNDR-01B
48,Word of Blake,247,Civil War,4811,Perseus P1C
48,Word of Blake,247,Civil War,7600,Marauder MAD-5CS
48,Word of Blake,247,Civil War,4809,Perseus P1A
48,Word of Blake,247,Civil War,362,Black Knight BL-9-KNT
48,Word of Blake,247,Civil War,4807,Perseus P1
48,Word of Blake,247,Civil War,3278,Toyama TYM-1A
48,Word of Blake,247,Civil War,4812,Perseus P1D
48,Word of Blake,247,Civil War,4810,Perseus P1B
48,Word of Blake,247,Civil War,1124,Flashman FLS-8K
48,Word of Blake,247,Civil War,2039,Marauder MAD-5D
48,Word of Blake,247,Civil War,2338,Orion ON2-M
48,Word of Blake,247,Civil War,915,Dragon Fire DGR-6FC
48,Word of Blake,247,Civil War,914,Dragon Fire DGR-4F
48,Word of Blake,247,Civil War,916,Dragon Fire DGR-6FC2 (Gregory)
48,Word of Blake,247,Civil War,2040,Marauder MAD-5L
48,Word of Blake,247,Civil War,2436,Partisan Air Defense Tank (Lance Command)
48,Word of Blake,247,Civil War,2435,Partisan Air Defense Tank (Company Command)
48,Word of Blake,247,Civil War,9480,Schrek PPC Carrier (XL)
48,Word of Blake,247,Civil War,2817,Schiltron Mobile Fire-Support Platform C
48,Word of Blake,247,Civil War,2441,Partisan Air Defense Tank (XL)
48,Word of Blake,247,Civil War,2821,Schiltron Mobile Fire-Support Platform Prime
48,Word of Blake,247,Civil War,2816,Schiltron Mobile Fire-Support Platform B
48,Word of Blake,247,Civil War,2815,Schiltron Mobile Fire-Support Platform A
48,Word of Blake,247,Civil War,1232,Goliath GOL-3M
48,Word of Blake,247,Civil War,2818,Schiltron Mobile Fire-Support Platform D
48,Word of Blake,247,Civil War,2995,Spartan SPT-N2
48,Word of Blake,247,Civil War,2996,Spartan SPT-N3
48,Word of Blake,247,Civil War,8405,Goliath GOL-3M2
48,Word of Blake,247,Civil War,1253,Grand Crusader GRN-D-02
48,Word of Blake,247,Civil War,3207,Thug THG-12E
48,Word of Blake,247,Civil War,1252,Grand Crusader GRN-D-01
48,Word of Blake,247,Civil War,8430,Grand Crusader GRN-D-01-X
48,Word of Blake,247,Civil War,3403,Victor C
